what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421478464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421510959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421524672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421537963
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331421725891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421727607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421729603
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331421739104
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421750978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421849665
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331421849681
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421855109
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421856420
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421856467
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421864563
executed,command,,,"org.eclipse.wst.server.launchShortcut.profile",1331421864579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421876591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421877808
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1331421877823
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331421877886
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331421877901
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331421961035
started,bundle,org.eclipse.jst.ejb.ui,1.1.601.v201201261600,"org.eclipse.jst.ejb.ui",1331421987524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421987649
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331421988929
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1331421988929
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331421991175
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331421991300
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331422005902
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331422019848
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331422220373
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331422294770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331422300090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331422305004
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1331422305020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331422349855
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331422381882
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331422419073
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331422648926
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331422658817
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331422658910
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1331422666788
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1331422671484
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331423322669
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1331423331233
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331423331233
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1331423332871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331423878769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331423885149
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331423888893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331423903184
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1331424297198
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1331424297309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331424299462
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331424300834
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1331424301037
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1331424301536
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1331424301536
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1331424301536
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1331424301536
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1331424301536
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1331424301536
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1331424301536
stopped,bundle,org.eclipse.jst.ws.axis2.ui,1.0.303.v201003110431,"org.eclipse.jst.ws.axis2.ui",1331424301552
stopped,bundle,org.eclipse.jst.ws.axis2.core,1.0.204.v201004211805,"org.eclipse.jst.ws.axis2.core",1331424301552
stopped,bundle,org.eclipse.jst.ws.cxf.creation.ui,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.ui",1331424301552
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.609.v201103082016,"org.eclipse.jst.ws.creation.ui",1331424301552
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.ui,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.ui",1331424301552
stopped,bundle,org.eclipse.jst.ws.cxf.consumption.core,1.0.0.v201003222311,"org.eclipse.jst.ws.cxf.consumption.core",1331424301552
stopped,bundle,org.eclipse.jst.ws.cxf.creation.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.creation.core",1331424301552
stopped,bundle,org.eclipse.jst.ws.cxf.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.cxf.ui",1331424301552
stopped,bundle,org.eclipse.jst.ws.cxf.core,1.0.100.v201104022153,"org.eclipse.jst.ws.cxf.core",1331424301552
stopped,bundle,org.eclipse.jst.ws.uddiregistry,1.0.500.v201004211805,"org.eclipse.jst.ws.uddiregistry",1331424301552
